-3.354538e+00,2.252245e+01,3.289800e-02,-8.525526e-02
-3.054962e+00,2.305827e+01,-2.763670e-01,-8.521226e-02
-3.471764e+00,2.304003e+01,-5.190000e-04,-8.532126e-02
-3.425781e+00,2.347904e+01,-6.163330e-01,-8.508814e-02
-2.825775e+00,2.342909e+01,-8.763730e-01,-8.498636e-02
-2.357971e+00,2.287588e+01,-6.127930e-01,-8.505589e-02
-2.794907e+00,2.245826e+01,-2.264100e-01,-8.515045e-02
-3.026978e+00,2.191689e+01,-6.924400e-02,-8.512008e-02
-3.751137e+00,2.208982e+01,5.238040e-01,-8.540390e-02
-3.423576e+00,2.148426e+01,4.216610e-01,-8.526729e-02
-3.809425e+00,2.178642e+01,1.223801e+00,-8.570418e-02
-3.481865e+00,2.118086e+01,1.121658e+00,-8.556663e-02
-3.423576e+00,2.148426e+01,1.821655e+00,-8.598288e-02
-3.860214e+00,2.195121e+01,2.277527e+00,-8.627417e-02
-4.468834e+00,2.240034e+01,1.674561e+00,-8.599417e-02
-4.326256e+00,2.279793e+01,9.179080e-01,-8.568947e-02
-4.171761e+00,2.309832e+01,3.028870e-01,-8.543887e-02
-3.930183e+00,2.344790e+01,-4.181210e-01,-8.515031e-02
-3.858406e+00,2.396995e+01,-1.012924e+00,-8.494288e-02
-3.442329e+00,2.379839e+01,-1.257431e+00,-8.481564e-02
-2.742332e+00,2.374010e+01,-1.560822e+00,-8.469577e-02
-2.069107e+00,2.328651e+01,-1.273987e+00,-8.480840e-02
-1.794090e+00,2.267263e+01,-7.979280e-01,-8.496198e-02
-2.076035e+00,2.200668e+01,-4.873050e-01,-8.498848e-02
-2.232681e+00,2.126013e+01,-4.376220e-01,-8.487462e-02
-2.676430e+00,2.102220e+01,2.116400e-02,-8.503362e-02
-2.839264e+00,2.065419e+01,7.211610e-01,-8.531410e-02
-2.990952e+00,2.078426e+01,1.554291e+00,-8.575067e-02
-2.723579e+00,2.121689e+01,2.254272e+00,-8.620973e-02
-3.160217e+00,2.189292e+01,2.580933e+00,-8.647222e-02
-3.997078e+00,2.212932e+01,2.818130e+00,-8.657904e-02
-4.697075e+00,2.207103e+01,2.514740e+00,-8.635134e-02
-5.286850e+00,2.241057e+01,1.658020e+00,-8.591982e-02
-4.926262e+00,2.302712e+01,1.288727e+00,-8.587238e-02
-4.697075e+00,2.339794e+01,6.887210e-01,-8.564892e-02
-4.630180e+00,2.350619e+01,-1.147310e-01,-8.526094e-02
-4.504723e+00,2.397922e+01,-8.691560e-01,-8.497032e-02
-5.297081e+00,2.383620e+01,-4.181210e-01,-8.511288e-02
-5.594299e+00,2.401962e+01,-9.235840e-01,-8.486581e-02
-5.101158e+00,2.477319e+01,-1.566055e+00,-8.470665e-02
-4.071136e+00,2.480650e+01,-1.770874e+00,-8.468648e-02
-3.174957e+00,2.423101e+01,-1.957428e+00,-8.455173e-02
-2.843491e+00,2.460750e+01,-2.255234e+00,-8.448592e-02
-3.746460e+00,2.533182e+01,-2.620880e+00,-8.436712e-02
-2.547462e+00,2.508647e+01,-3.030243e+00,-8.419245e-02
-2.068489e+00,2.431147e+01,-2.734207e+00,-8.424315e-02
-1.910217e+00,2.467984e+01,-3.442535e+00,-8.395627e-02
-1.688187e+00,2.416191e+01,-3.420822e+00,-8.389344e-02
-1.635864e+00,2.361147e+01,-2.466827e+00,-8.428498e-02
-1.293892e+00,2.348196e+01,-3.056213e+00,-8.398470e-02
-6.014630e-01,2.306720e+01,-2.618912e+00,-8.417106e-02
-6.014630e-01,2.306720e+01,-1.679504e+00,-8.464245e-02
-1.361465e+00,2.313049e+01,-1.350098e+00,-8.478140e-02
-2.061462e+00,2.351373e+01,-1.783905e+00,-8.458851e-02
-8.917620e-01,2.259750e+01,-9.194950e-01,-8.493532e-02
-1.317600e-01,2.230720e+01,-1.389206e+00,-8.468734e-02
-5.623550e-01,2.183749e+01,-8.562160e-01,-8.485634e-02
-1.361465e+00,2.183749e+01,-6.292110e-01,-8.492806e-02
-7.092210e-01,2.122411e+01,-7.132260e-01,-8.481680e-02
-1.496658e+00,2.126013e+01,-6.467290e-01,-8.481328e-02
-2.801500e-02,2.136580e+01,-1.335892e+00,-8.456286e-02
4.120000e-03,2.060033e+01,-1.429520e+00,-8.438969e-02
1.585310e-01,2.183749e+01,-2.149200e+00,-8.424309e-02
5.102840e-01,2.056229e+01,-2.801208e+00,-8.372586e-02
2.715000e-01,2.016770e+01,-2.129517e+00,-8.398370e-02
4.182280e-01,1.959608e+01,-1.922028e+00,-8.399870e-02
1.209560e-01,1.943481e+01,-1.050552e+00,-8.439215e-02
-2.701600e-02,1.982690e+01,-3.748320e-01,-8.478793e-02
-7.082210e-01,2.003482e+01,-7.972700e-02,-8.493243e-02
-1.929283e+00,2.056013e+01,-3.793330e-01,-8.480365e-02
-1.496658e+00,2.006922e+01,1.725800e-02,-8.494193e-02
-2.196655e+00,2.012751e+01,3.206480e-01,-8.506276e-02
-9.755940e-01,1.960220e+01,6.202700e-01,-8.519739e-02
-1.797943e+00,1.992518e+01,1.494690e+00,-8.565010e-02
-2.196655e+00,2.012751e+01,1.185913e+00,-8.550250e-02
-2.287239e+00,2.050038e+01,1.797089e+00,-8.587376e-02
-1.530571e+00,2.035780e+01,2.194672e+00,-8.610387e-02
-2.019867e+00,2.093301e+01,2.497070e+00,-8.633552e-02
-1.002983e+00,2.066444e+01,2.531219e+00,-8.636640e-02
-1.661285e+00,2.175955e+01,2.838043e+00,-8.668730e-02
-2.345139e+00,2.170014e+01,2.581787e+00,-8.649632e-02
-1.985954e+00,2.238384e+01,2.977524e+00,-8.685572e-02
-2.727592e+00,2.238384e+01,2.977524e+00,-8.680182e-02
-2.356773e+00,2.280461e+01,3.317474e+00,-8.708616e-02
-2.956779e+00,2.275465e+01,3.577530e+00,-8.717073e-02
-3.462616e+00,2.238222e+01,3.156128e+00,-8.684163e-02
-3.377556e+00,2.241470e+01,3.948349e+00,-8.727365e-02
-3.989349e+00,2.189951e+01,3.523849e+00,-8.690501e-02
-3.446075e+00,2.217945e+01,4.621567e+00,-8.758271e-02
-4.590874e+00,2.158023e+01,4.679626e+00,-8.740364e-02
-4.612015e+00,2.158141e+01,3.934204e+00,-8.700837e-02
-4.613632e+00,2.176002e+01,3.199188e+00,-8.665629e-02
-5.102928e+00,2.118481e+01,3.501587e+00,-8.666239e-02
-5.138947e+00,2.146040e+01,2.813354e+00,-8.635535e-02
-5.564453e+00,2.087884e+01,3.749008e+00,-8.669371e-02
-5.044510e+00,2.118010e+01,5.109741e+00,-8.751161e-02
-4.592491e+00,2.175884e+01,5.414642e+00,-8.782883e-02
-5.013268e+00,2.141888e+01,5.785461e+00,-8.792254e-02
-5.430397e+00,2.039136e+01,5.589294e+00,-8.757666e-02
-5.515625e+00,2.072768e+01,4.764496e+00,-8.720004e-02
-5.921310e+00,1.999476e+01,5.156677e+00,-8.722490e-02
-6.033470e+00,2.036401e+01,4.207062e+00,-8.679276e-02
-6.621307e+00,1.993647e+01,4.853271e+00,-8.698653e-02
-6.733467e+00,2.030572e+01,3.903671e+00,-8.655461e-02
-6.264450e+00,2.082056e+01,3.445618e+00,-8.646174e-02
-7.203171e+00,2.072150e+01,3.385498e+00,-8.631881e-02
-6.845047e+00,2.124652e+01,2.978821e+00,-8.624533e-02
-5.906769e+00,2.134584e+01,2.598343e+00,-8.615746e-02
-6.271568e+00,2.189302e+01,2.113358e+00,-8.597625e-02
-5.406319e+00,2.189302e+01,2.113358e+00,-8.605043e-02
-6.152100e+00,2.241057e+01,1.658020e+00,-8.584816e-02
-6.931190e+00,2.219849e+01,2.091309e+00,-8.595770e-02
-7.234589e+00,2.289849e+01,2.033020e+00,-8.602761e-02
-6.565117e+00,2.307884e+01,1.205032e+00,-8.570002e-02
-5.667900e+00,2.302712e+01,1.288727e+00,-8.581173e-02
-5.897087e+00,2.339794e+01,6.887210e-01,-8.555247e-02
-5.297081e+00,2.344790e+01,9.487610e-01,-8.574338e-02
-5.297081e+00,2.362711e+01,3.179020e-01,-8.545071e-02
-6.079193e+00,2.347295e+01,-2.159730e-01,-8.509004e-02
-6.894402e+00,2.317233e+01,1.154170e-01,-8.513053e-02
-6.894402e+00,2.338142e+01,-6.206050e-01,-8.479813e-02
-6.461777e+00,2.387233e+01,-1.017197e+00,-8.472264e-02
-6.766678e+00,2.432435e+01,-1.595932e+00,-8.448166e-02
-6.090958e+00,2.429311e+01,-1.357147e+00,-8.465546e-02
-6.321388e+00,2.489844e+01,-2.038132e+00,-8.439810e-02
-5.658333e+00,2.478402e+01,-1.753754e+00,-8.457217e-02
